Ride_ID,Customer_ID,Driver_ID,Booking_Date,Booking_Time,City,Pickup_Location,Drop_Location,Vehicle_Type,Distance_KM,Ride_Duration_Min,Base_Fare,Discount,Final_Fare,Payment_Method,Ride_Status,Customer_Rating,Driver_Age,Customer_Age,Surge_Pricing
RIDE055453,CUST5160,DR378,2025-01-03,18:01:00,Hyderabad,Sastry Circle,Karnik Road,Cab,16.73,101,407.86,93.38,314.48,Cash,Completed,4,27,44,Yes
RIDE055454,CUST6083,DR633,2025-12-05,11:48:00,Hyderabad,Gandhi Circle,Kar Ganj,Auto,10.57,120,105.23,18.64,86.59,Wallet,Completed,3,52,26,Yes
RIDE055455,CUST4208,DR294,2025-12-06,09:57:00,Hyderabad,Iyengar Marg,Ganesh Ganj,Cab,8.0,47,151.69,13.35,138.34,Credit Card,In Progress,4,55,46,No
RIDE055456,CUST1721,DR650,2025-10-03,18:21:00,Pune,Dar Zila,Goyal Road,Bike,8.46,32,88.64,4.95,83.69,Wallet,Cancelled,2,40,30,No
RIDE055457,CUST3328,DR185,2025-12-05,04:33:00,Delhi,Kale Ganj,Chowdhury Ganj,Cab,4.75,106,101.43,9.92,91.51,Wallet,Cancelled,2,54,59,No
RIDE055458,CUST5511,DR140,2025-07-12,20:50:00,Mumbai,Solanki Nagar,Choudhury Nagar,Bike,9.94,66,220.95,28.61,192.34,Credit Card,In Progress,4,21,58,Yes
RIDE055459,CUST7147,DR557,2025-03-01,11:45:00,Mumbai,Rana Chowk,Krish Zila,Auto,10.86,102,211.79,4.49,207.3,Credit Card,Completed,5,54,27,No
RIDE055460,CUST3605,DR929,2025-03-24,01:41:00,Chennai,Choudhary Path,Krishnamurthy Street,Cab,7.16,8,150.98,24.78,126.2,Wallet,Completed,1,39,46,Yes
RIDE055461,CUST9783,DR885,2025-03-10,05:05:00,Mumbai,Lala Zila,Dara Nagar,Auto,2.53,51,60.9,9.77,51.13,Cash,In Progress,1,50,44,No
RIDE055462,CUST8689,DR102,2025-08-31,02:46:00,Kolkata,Sami Ganj,Ravel Ganj,Cab,13.78,108,115.14,14.01,101.13,Credit Card,Completed,2,49,35,Yes
RIDE055463,CUST5005,DR826,2025-10-23,10:53:00,Delhi,Wason Zila,Wadhwa Path,Bike,8.81,40,139.67,19.65,120.02,UPI,In Progress,3,38,35,No
RIDE055464,CUST3082,DR628,2025-01-14,19:18:00,Pune,Chaudhuri Path,Bhatia Zila,Auto,5.29,97,104.37,17.59,86.78,Wallet,Cancelled,2,35,50,Yes
RIDE055465,CUST2948,DR735,2025-08-06,08:26:00,Delhi,Sharaf Road,Biswas,Cab,3.49,114,33.22,8.06,25.16,Cash,Cancelled,4,37,21,Yes
RIDE055466,CUST9094,DR192,2025-09-01,23:10:00,Pune,Mammen Marg,Choudhary Chowk,Cab,34.84,24,452.14,8.54,443.6,Wallet,In Progress,2,21,47,Yes
RIDE055467,CUST7013,DR622,2025-05-01,10:59:00,Hyderabad,Bahri Ganj,Sanghvi Zila,Cab,28.64,110,672.77,70.91,601.86,Cash,In Progress,4,23,57,Yes
RIDE055468,CUST6570,DR355,2025-04-08,10:24:00,Bangalore,Sane Road,Jani Chowk,Cab,25.11,14,469.04,18.48,450.56,Credit Card,Cancelled,1,48,20,No
RIDE055469,CUST6541,DR855,2025-04-09,00:58:00,Mumbai,Dewan Street,Yohannan Road,Auto,24.33,112,408.27,41.49,366.78,UPI,Cancelled,4,39,19,Yes
RIDE055470,CUST3238,DR567,2025-08-23,18:12:00,Mumbai,Dixit Chowk,Kata Nagar,Auto,4.7,16,60.6,0.49,60.11,UPI,In Progress,1,52,51,No
RIDE055471,CUST9223,DR533,2025-03-09,04:59:00,Bangalore,Hayer Ganj,Dass Marg,Bike,31.87,104,276.79,9.61,267.18,Wallet,Completed,1,32,42,Yes
RIDE055472,CUST5422,DR172,2025-10-27,07:21:00,Kolkata,Lall Nagar,Khosla Marg,Cab,7.62,85,180.19,23.84,156.35,Wallet,In Progress,4,29,56,No
RIDE055473,CUST3668,DR822,2025-04-23,18:45:00,Pune,Bahl Ganj,Chander Chowk,Cab,29.71,102,266.14,1.22,264.92,UPI,In Progress,4,23,22,No
RIDE055474,CUST4812,DR944,2025-04-02,03:45:00,Pune,Borde Nagar,Bhatia Path,Cab,19.82,102,427.47,47.6,379.87,UPI,Completed,2,43,45,No
RIDE055475,CUST6332,DR366,2025-02-15,21:49:00,Mumbai,Borra Nagar,Bail Nagar,Auto,9.84,24,97.12,18.38,78.74,Credit Card,Completed,1,42,40,Yes
RIDE055476,CUST1680,DR386,2025-10-27,09:58:00,Delhi,Varma Street,Bala Nagar,Auto,31.49,87,497.89,101.64,396.25,Debit Card,In Progress,2,51,57,Yes
RIDE055477,CUST7263,DR906,2025-03-08,21:55:00,Hyderabad,Goel Ganj,Jha Circle,Cab,19.42,78,388.13,50.9,337.23,Credit Card,In Progress,4,52,60,Yes
RIDE055478,CUST2974,DR155,2025-05-13,20:04:00,Mumbai,Raval Chowk,Bir,Auto,16.9,86,272.39,27.56,244.83,Debit Card,In Progress,1,23,41,No
RIDE055479,CUST3658,DR580,2025-12-12,23:19:00,Hyderabad,Chakrabarti,Bora Street,Bike,34.15,84,775.78,168.78,607.0,UPI,Cancelled,3,44,36,Yes
RIDE055480,CUST7429,DR548,2025-12-18,17:03:00,Delhi,Mannan Street,Rege Circle,Cab,18.01,32,329.71,13.54,316.17,Wallet,In Progress,2,23,20,Yes
RIDE055481,CUST9379,DR768,2025-04-21,16:50:00,Hyderabad,Krishnan Ganj,Koshy Zila,Auto,14.06,101,145.88,22.26,123.62,Credit Card,Completed,1,24,20,No
RIDE055482,CUST6033,DR416,2025-09-18,04:21:00,Pune,Ravel Path,Sachar Chowk,Auto,28.08,112,418.14,24.32,393.82,UPI,In Progress,2,48,46,Yes
RIDE055483,CUST2587,DR225,2025-10-16,16:12:00,Hyderabad,Gupta Road,Bhat Marg,Auto,28.18,85,288.21,60.69,227.52,Wallet,In Progress,4,31,60,No
RIDE055484,CUST9755,DR539,2025-03-27,18:43:00,Bangalore,Gokhale,Dasgupta Marg,Cab,2.87,60,40.09,2.27,37.82,UPI,Cancelled,3,27,34,No
RIDE055485,CUST8378,DR494,2025-01-27,09:08:00,Delhi,Srivastava Chowk,Grover Ganj,Auto,1.37,48,26.93,4.67,22.26,Wallet,Completed,2,21,45,No
RIDE055486,CUST6255,DR893,2025-11-19,10:43:00,Delhi,Srinivas Path,Ravel Zila,Bike,6.79,29,143.68,26.83,116.85,Debit Card,Cancelled,5,43,57,Yes
RIDE055487,CUST4260,DR373,2025-10-25,07:49:00,Chennai,Doshi,Mane Ganj,Auto,21.68,21,269.89,5.86,264.03,Cash,Completed,1,44,48,No
RIDE055488,CUST7921,DR132,2025-04-19,02:03:00,Hyderabad,Manda Ganj,Wali Marg,Bike,13.26,104,156.5,4.43,152.07,Debit Card,Completed,3,35,41,No
RIDE055489,CUST2357,DR107,2025-05-06,06:05:00,Kolkata,Kota Ganj,Keer Circle,Bike,32.88,36,672.79,44.01,628.78,Debit Card,Completed,1,50,23,Yes
RIDE055490,CUST8908,DR331,2025-09-21,12:26:00,Mumbai,Kulkarni Nagar,Borah,Cab,14.56,55,286.49,62.16,224.33,Cash,In Progress,1,41,53,Yes
RIDE055491,CUST8647,DR616,2025-01-25,06:29:00,Chennai,Ravi Chowk,Bedi Ganj,Auto,30.16,16,340.25,37.02,303.23,UPI,In Progress,3,47,59,Yes
RIDE055492,CUST3146,DR633,2025-04-09,11:41:00,Mumbai,Sem Road,Ramakrishnan Street,Bike,22.51,115,196.07,33.3,162.77,Debit Card,In Progress,1,50,52,Yes
RIDE055493,CUST3207,DR640,2025-07-09,04:42:00,Delhi,Kadakia Road,Bajaj Circle,Bike,25.06,25,523.64,123.01,400.63,Cash,Completed,5,55,47,Yes
RIDE055494,CUST4886,DR611,2025-11-23,19:01:00,Chennai,Gopal Ganj,Chowdhury Zila,Bike,6.16,78,98.68,7.66,91.02,Credit Card,In Progress,3,47,20,No
RIDE055495,CUST9092,DR385,2025-09-13,14:01:00,Mumbai,Deol Ganj,Tata Path,Cab,24.73,8,585.76,113.26,472.5,Cash,Cancelled,5,36,19,No
RIDE055496,CUST6586,DR992,2025-04-10,12:46:00,Mumbai,Som Marg,Baral Zila,Auto,3.84,54,70.79,3.3,67.49,Cash,Completed,5,48,27,Yes
RIDE055497,CUST4834,DR558,2025-09-13,18:16:00,Pune,Sampath Path,Jaggi Marg,Auto,17.52,33,305.82,9.62,296.2,Credit Card,In Progress,5,55,36,No
RIDE055498,CUST3313,DR572,2025-02-09,00:51:00,Bangalore,Gera Chowk,Tara Nagar,Cab,3.63,100,58.11,2.11,56.0,Cash,Completed,1,25,38,No
RIDE055499,CUST7940,DR394,2025-01-12,08:05:00,Chennai,Brar Ganj,Sangha,Bike,30.86,101,721.17,173.78,547.39,Cash,Completed,5,48,56,Yes
RIDE055500,CUST9723,DR847,2025-09-01,12:30:00,Delhi,Choudhary Chowk,Gill Street,Cab,33.8,22,844.01,20.67,823.34,Debit Card,Cancelled,5,34,20,No
RIDE055501,CUST9962,DR245,2025-03-15,12:37:00,Delhi,Maharaj Marg,Raman Chowk,Auto,6.54,109,125.77,24.78,100.99,Wallet,Completed,5,32,41,No
RIDE055502,CUST5554,DR761,2025-06-17,23:23:00,Chennai,Keer Street,Boase Chowk,Auto,12.86,90,212.79,38.91,173.88,UPI,Completed,1,51,27,Yes
RIDE055503,CUST4610,DR898,2025-02-01,22:14:00,Mumbai,Contractor Nagar,Kata,Auto,9.99,105,131.11,23.42,107.69,Credit Card,In Progress,1,52,34,No
RIDE055504,CUST1626,DR628,2025-11-12,07:28:00,Pune,Karnik Circle,Chaudhary Road,Auto,30.92,95,551.02,111.94,439.08,Credit Card,Completed,3,41,52,Yes
RIDE055505,CUST6086,DR454,2025-01-17,22:57:00,Pune,Bhat Marg,Wason Zila,Auto,12.49,110,298.59,34.04,264.55,Cash,Completed,1,53,41,Yes
RIDE055506,CUST4143,DR249,2025-01-05,21:56:00,Chennai,Choudhary Zila,Shroff Nagar,Auto,22.13,57,313.12,59.9,253.22,Credit Card,Completed,4,49,51,No
RIDE055507,CUST1594,DR908,2025-12-03,03:03:00,Hyderabad,Chana Street,Lala,Cab,8.38,33,178.33,13.68,164.65,Cash,Cancelled,4,24,57,No
RIDE055508,CUST9615,DR975,2025-02-06,06:33:00,Delhi,Wali,Iyengar Marg,Auto,2.0,112,25.72,4.19,21.53,Wallet,Completed,3,26,54,No
RIDE055509,CUST2026,DR459,2025-08-02,09:29:00,Mumbai,Guha Path,Ganesan Chowk,Cab,2.33,10,45.85,3.06,42.79,Cash,Completed,3,47,44,Yes
RIDE055510,CUST4006,DR256,2025-07-08,22:38:00,Hyderabad,Banik Nagar,Bakshi Path,Auto,7.62,15,178.51,19.6,158.91,UPI,Completed,3,52,21,Yes
RIDE055511,CUST3338,DR694,2025-09-15,23:37:00,Chennai,Kale Chowk,Krish Street,Cab,30.93,13,619.85,64.04,555.81,Cash,Cancelled,1,42,40,Yes
RIDE055512,CUST6116,DR363,2025-06-24,23:55:00,Delhi,Chandran Nagar,Chaudhry Circle,Auto,13.63,27,166.88,0.33,166.55,Wallet,Cancelled,1,29,40,Yes
RIDE055513,CUST5640,DR542,2025-11-05,18:21:00,Chennai,Savant Chowk,Sarna Zila,Auto,29.85,52,693.26,109.02,584.24,Debit Card,Cancelled,1,52,19,No
RIDE055514,CUST6247,DR567,2025-11-01,21:07:00,Delhi,Bahri Road,Hans Circle,Bike,8.67,68,115.24,22.21,93.03,Cash,Cancelled,5,42,23,No
RIDE055515,CUST5835,DR193,2025-10-23,06:46:00,Kolkata,Master Zila,Chacko Ganj,Auto,11.01,19,248.75,20.1,228.65,Cash,Completed,5,54,31,No
RIDE055516,CUST7126,DR829,2025-09-11,16:55:00,Bangalore,Handa Street,Gandhi Chowk,Bike,10.0,5,96.78,0.95,95.83,Cash,Completed,2,21,30,No
RIDE055517,CUST9111,DR875,2025-03-31,17:06:00,Bangalore,Shenoy Marg,Amble Zila,Cab,11.84,69,217.6,3.47,214.13,UPI,Cancelled,1,37,28,No
RIDE055518,CUST8548,DR118,2025-10-26,11:24:00,Hyderabad,Edwin Path,Biswas Nagar,Bike,18.47,79,165.49,19.55,145.94,Cash,In Progress,1,45,22,No
RIDE055519,CUST5783,DR217,2025-09-02,01:59:00,Kolkata,Sampath Road,Kumar Nagar,Bike,23.99,104,431.37,35.97,395.4,Credit Card,In Progress,5,30,19,Yes
RIDE055520,CUST5994,DR981,2025-09-03,23:21:00,Delhi,Mangat Road,Das Marg,Cab,17.31,26,382.06,37.29,344.77,Cash,Cancelled,1,26,53,No
RIDE055521,CUST7414,DR327,2025-09-27,11:32:00,Pune,Dhaliwal Street,Khanna Chowk,Bike,1.08,25,26.13,2.2,23.93,UPI,Cancelled,4,35,56,Yes
RIDE055522,CUST9249,DR627,2025-02-22,07:53:00,Kolkata,Babu Nagar,Saini Road,Bike,31.47,108,711.42,34.93,676.49,Debit Card,Completed,5,33,53,No
RIDE055523,CUST9413,DR912,2025-07-31,18:03:00,Mumbai,Yogi Zila,Chad Nagar,Cab,13.68,12,138.37,29.01,109.36,Cash,In Progress,1,54,33,No
RIDE055524,CUST7211,DR911,2025-01-06,03:23:00,Kolkata,Gupta,Bora Nagar,Bike,28.83,107,324.25,18.39,305.86,Wallet,Cancelled,3,48,22,No
RIDE055525,CUST2627,DR302,2025-08-11,20:22:00,Mumbai,Mani Marg,Salvi Nagar,Bike,19.33,12,377.34,17.23,360.11,Debit Card,Cancelled,4,35,18,No
RIDE055526,CUST2976,DR142,2025-08-05,00:12:00,Hyderabad,Bandi,Doctor Nagar,Auto,14.27,58,356.21,25.13,331.08,Wallet,Cancelled,5,51,59,No
RIDE055527,CUST8375,DR825,2025-07-21,00:21:00,Hyderabad,Balan Street,Chandra Circle,Auto,2.1,57,27.19,0.52,26.67,Cash,In Progress,4,53,19,No
RIDE055528,CUST4175,DR610,2025-11-25,06:14:00,Bangalore,Sant Road,Bhandari Chowk,Bike,21.36,43,393.61,17.42,376.19,Wallet,In Progress,3,21,60,Yes
RIDE055529,CUST2688,DR814,2025-09-23,08:16:00,Delhi,Bal Chowk,Hans Street,Cab,29.79,55,635.65,25.7,609.95,Credit Card,Completed,4,49,54,Yes
RIDE055530,CUST5581,DR576,2025-01-15,14:34:00,Hyderabad,Mandal Path,Singhal Ganj,Bike,16.2,113,222.81,51.89,170.92,Wallet,Completed,2,50,42,No
RIDE055531,CUST3299,DR424,2025-10-09,04:39:00,Pune,Sundaram Path,Devan Zila,Auto,17.73,38,328.25,30.67,297.58,Credit Card,In Progress,4,48,43,No
RIDE055532,CUST1483,DR200,2025-03-25,13:10:00,Hyderabad,Khanna Path,Bains Ganj,Auto,17.58,26,256.69,61.26,195.43,Credit Card,Completed,3,55,43,No
RIDE055533,CUST3288,DR380,2025-03-30,02:14:00,Kolkata,Subramaniam Nagar,Goel Path,Auto,27.17,99,445.1,60.8,384.3,UPI,Completed,2,54,53,No
RIDE055534,CUST7681,DR431,2025-12-02,23:45:00,Hyderabad,Lanka Road,Desai Ganj,Bike,34.29,102,688.14,57.58,630.56,Debit Card,Completed,2,29,19,Yes
RIDE055535,CUST9602,DR837,2025-06-05,23:02:00,Bangalore,Sarin Road,Chhabra Zila,Cab,13.02,39,179.39,35.06,144.33,Wallet,In Progress,4,38,54,No
RIDE055536,CUST8523,DR666,2025-07-19,05:26:00,Pune,Kaur Zila,Madan Street,Bike,5.93,14,117.57,0.65,116.92,Cash,In Progress,2,47,53,Yes
RIDE055537,CUST5493,DR189,2025-09-14,04:45:00,Kolkata,Sawhney Path,Dixit Circle,Auto,7.7,64,137.85,24.73,113.12,UPI,Completed,5,24,31,Yes
RIDE055538,CUST5315,DR991,2025-08-31,01:48:00,Hyderabad,Banik Zila,Chakrabarti Zila,Auto,25.26,87,421.27,8.67,412.6,Cash,In Progress,5,40,39,Yes
RIDE055539,CUST6091,DR671,2025-07-06,08:04:00,Bangalore,Varma Chowk,Mangal Road,Auto,13.23,47,120.6,26.24,94.36,Credit Card,In Progress,3,36,58,No
RIDE055540,CUST1983,DR899,2025-10-21,21:27:00,Mumbai,Mallick Zila,Bhagat Chowk,Cab,24.25,10,252.3,23.97,228.33,Cash,Cancelled,4,55,33,No
RIDE055541,CUST2600,DR299,2025-08-11,09:36:00,Chennai,Bhasin Nagar,Ranganathan Nagar,Auto,14.22,5,278.22,0.43,277.79,Wallet,In Progress,3,55,21,No
RIDE055542,CUST5887,DR929,2025-11-05,23:25:00,Delhi,Choudhry Road,Iyengar,Auto,34.45,118,736.85,20.28,716.57,Debit Card,Cancelled,4,34,40,Yes
RIDE055543,CUST1748,DR924,2025-07-09,03:37:00,Mumbai,Tak Ganj,Bhattacharyya Street,Bike,8.0,31,86.76,18.45,68.31,Debit Card,In Progress,4,49,43,No
RIDE055544,CUST7275,DR317,2025-01-03,20:06:00,Kolkata,Issac Nagar,Mahajan Path,Auto,10.16,68,215.42,10.37,205.05,Debit Card,In Progress,3,39,37,Yes
RIDE055545,CUST4475,DR506,2025-12-31,14:48:00,Mumbai,Deshpande Zila,Koshy Zila,Bike,2.76,84,62.98,6.65,56.33,Debit Card,Completed,3,30,37,No
RIDE055546,CUST5901,DR873,2025-09-13,14:03:00,Chennai,Varghese Road,Lata Circle,Auto,5.88,45,124.59,18.27,106.32,Cash,Cancelled,2,53,36,No
RIDE055547,CUST9377,DR609,2025-08-09,08:18:00,Kolkata,Mani Nagar,Madan Path,Auto,3.3,18,71.86,2.45,69.41,Credit Card,Completed,3,51,46,No
RIDE055548,CUST5265,DR715,2025-01-05,17:24:00,Hyderabad,Sarin Street,Chahal Circle,Cab,16.96,66,301.33,51.18,250.15,Debit Card,Cancelled,1,42,33,No
RIDE055549,CUST4501,DR351,2025-08-28,03:19:00,Chennai,Balay,Tailor Ganj,Auto,30.49,71,680.23,49.01,631.22,Cash,Cancelled,5,45,31,Yes
RIDE055550,CUST2931,DR601,2025-08-25,11:40:00,Delhi,Dash Road,Shenoy Chowk,Auto,33.49,90,522.18,105.64,416.54,Credit Card,Cancelled,4,34,19,Yes
RIDE055551,CUST8078,DR628,2025-01-26,20:15:00,Kolkata,Dalal,Khare Circle,Bike,20.15,33,442.49,23.74,418.75,Cash,Completed,1,42,36,No
RIDE055552,CUST2921,DR843,2025-04-26,22:35:00,Mumbai,Gala Chowk,Vig Circle,Bike,22.53,82,500.44,101.09,399.35,Credit Card,In Progress,5,21,19,Yes
RIDE055553,CUST7890,DR484,2025-06-29,18:00:00,Pune,Dube Path,Sami Street,Cab,16.29,65,396.46,8.91,387.55,Wallet,Completed,5,43,22,Yes
RIDE055554,CUST7581,DR613,2025-04-12,03:17:00,Kolkata,Sur Path,Sekhon Road,Cab,12.02,60,138.18,20.66,117.52,UPI,Completed,3,27,52,No
RIDE055555,CUST3299,DR639,2025-10-13,01:03:00,Chennai,Dugar Ganj,Bhattacharyya Circle,Bike,17.59,104,260.78,46.78,214.0,Credit Card,Cancelled,2,51,35,No
RIDE055556,CUST4657,DR534,2025-05-09,12:36:00,Bangalore,Sura Road,Sule Road,Bike,17.88,107,179.94,4.47,175.47,Cash,In Progress,3,33,33,Yes
RIDE055557,CUST1966,DR174,2025-04-11,08:05:00,Delhi,Sundaram Marg,Borra Chowk,Cab,8.03,76,167.72,32.81,134.91,Debit Card,Cancelled,4,33,24,Yes
RIDE055558,CUST3565,DR552,2025-12-28,04:28:00,Hyderabad,Varty Nagar,Shanker Road,Cab,5.92,62,142.19,5.7,136.49,UPI,In Progress,2,29,24,Yes
RIDE055559,CUST9504,DR688,2025-12-22,03:38:00,Hyderabad,Dutt Zila,Kota Circle,Bike,2.6,87,56.12,6.08,50.04,Cash,Cancelled,3,27,33,No
RIDE055560,CUST5452,DR677,2025-10-28,01:23:00,Kolkata,Rastogi,Saini Chowk,Auto,16.84,79,369.24,48.26,320.98,Cash,Completed,1,25,46,No
RIDE055561,CUST6546,DR126,2025-06-18,12:49:00,Delhi,Ramesh Ganj,Sabharwal Path,Auto,3.21,95,38.92,7.85,31.07,UPI,Cancelled,2,31,52,No
RIDE055562,CUST7367,DR189,2025-08-26,23:40:00,Bangalore,Uppal Nagar,Vasa Path,Auto,10.06,20,121.92,11.27,110.65,Credit Card,Completed,3,50,53,No
RIDE055563,CUST5396,DR667,2025-07-30,05:50:00,Delhi,Yogi Nagar,Baria Nagar,Auto,7.66,48,77.12,9.25,67.87,Credit Card,Cancelled,2,35,53,Yes
RIDE055564,CUST8793,DR638,2025-01-02,22:34:00,Pune,Luthra Path,Ahluwalia Marg,Cab,14.94,44,150.23,0.29,149.94,UPI,Cancelled,2,53,24,Yes
RIDE055565,CUST4539,DR440,2025-08-02,16:42:00,Mumbai,Chandran Road,Gara Path,Cab,33.73,30,504.58,75.25,429.33,Wallet,Cancelled,2,34,20,No
RIDE055566,CUST1811,DR961,2025-01-17,00:25:00,Bangalore,Khanna Path,Halder Ganj,Bike,20.78,92,192.77,13.33,179.44,UPI,In Progress,3,23,53,Yes
RIDE055567,CUST2307,DR935,2025-10-21,00:55:00,Kolkata,Uppal Road,Singhal Ganj,Auto,14.31,89,240.96,27.35,213.61,Credit Card,Completed,5,29,18,Yes
RIDE055568,CUST7252,DR460,2025-04-05,14:10:00,Pune,Hayer Marg,Kibe Street,Auto,11.22,74,245.82,31.23,214.59,Debit Card,Cancelled,2,37,29,Yes
RIDE055569,CUST8859,DR333,2025-10-09,12:37:00,Pune,Ahuja Road,Maharaj Circle,Auto,7.95,100,154.55,9.16,145.39,Debit Card,Cancelled,1,51,45,No
RIDE055570,CUST7074,DR443,2025-08-13,12:19:00,Mumbai,Dugar Circle,Zachariah Street,Cab,2.97,86,57.13,7.84,49.29,Debit Card,Completed,5,35,19,Yes
RIDE055571,CUST7384,DR904,2025-04-03,08:26:00,Mumbai,Bhavsar Circle,Uppal Marg,Auto,26.69,99,438.02,45.77,392.25,Credit Card,Completed,2,38,57,Yes
RIDE055572,CUST5829,DR327,2025-08-15,17:59:00,Pune,Chaudhry Circle,Chatterjee Street,Auto,27.94,24,246.5,38.66,207.84,Cash,Cancelled,5,35,32,Yes
RIDE055573,CUST4589,DR683,2025-05-11,06:49:00,Pune,Babu,Chana Zila,Bike,1.38,88,24.51,0.35,24.16,UPI,Cancelled,5,32,34,Yes
RIDE055574,CUST2438,DR283,2025-01-03,10:08:00,Hyderabad,Bail Marg,Varkey,Cab,24.98,82,218.79,19.05,199.74,Wallet,Cancelled,2,50,46,Yes
RIDE055575,CUST3434,DR850,2025-06-14,15:57:00,Mumbai,Bhatnagar Circle,Kohli Street,Bike,20.39,89,177.09,25.17,151.92,UPI,Cancelled,4,55,29,Yes
RIDE055576,CUST9176,DR713,2025-11-19,04:02:00,Delhi,Mann Chowk,Bassi,Auto,34.05,107,535.97,109.2,426.77,Debit Card,Completed,2,36,29,Yes
RIDE055577,CUST4219,DR619,2025-11-19,15:14:00,Kolkata,Ganesh Path,Devi Nagar,Auto,9.71,89,193.65,43.25,150.4,Cash,Completed,2,30,27,Yes
RIDE055578,CUST5475,DR259,2025-11-07,12:07:00,Hyderabad,Chahal Chowk,Datta Zila,Cab,22.62,32,438.48,13.03,425.45,Wallet,Cancelled,2,39,18,Yes
RIDE055579,CUST4099,DR928,2025-07-15,02:03:00,Mumbai,Chauhan Marg,Ray Ganj,Cab,17.63,109,168.23,28.84,139.39,Credit Card,In Progress,5,37,25,No
RIDE055580,CUST3500,DR909,2025-08-09,08:21:00,Delhi,Kapadia Path,Yadav Zila,Auto,21.47,93,330.15,63.75,266.4,UPI,Cancelled,2,23,28,Yes
RIDE055581,CUST8256,DR864,2025-10-01,23:26:00,Hyderabad,Reddy Marg,Srivastava Marg,Bike,1.97,14,28.62,6.78,21.84,Cash,Completed,3,28,24,No
RIDE055582,CUST6590,DR411,2025-11-08,20:21:00,Kolkata,Kata Chowk,Lata Nagar,Auto,22.12,86,257.43,22.74,234.69,Debit Card,Completed,5,29,35,Yes
RIDE055583,CUST1477,DR164,2025-12-19,19:01:00,Bangalore,Konda Zila,Jhaveri Circle,Bike,18.42,107,445.06,24.02,421.04,Debit Card,Cancelled,1,50,44,Yes
RIDE055584,CUST3391,DR216,2025-12-15,20:44:00,Chennai,Ram Chowk,Hora Zila,Cab,7.98,20,122.61,25.29,97.32,UPI,In Progress,5,30,58,No
RIDE055585,CUST1145,DR328,2025-04-26,09:49:00,Hyderabad,Babu Marg,Choudhry Circle,Auto,17.94,58,361.19,46.89,314.3,Debit Card,In Progress,4,23,24,Yes
RIDE055586,CUST7023,DR684,2025-01-14,21:47:00,Chennai,Dubey Circle,Mallick Ganj,Cab,26.92,65,611.5,37.45,574.05,Cash,In Progress,4,51,46,No
RIDE055587,CUST2657,DR285,2025-08-16,11:49:00,Bangalore,Borah Zila,Joshi,Auto,17.44,108,335.97,49.57,286.4,Cash,In Progress,2,50,42,Yes
RIDE055588,CUST5422,DR985,2025-04-07,00:40:00,Kolkata,Anand Street,Sagar,Auto,29.27,91,564.37,86.93,477.44,Cash,Cancelled,5,43,20,Yes
RIDE055589,CUST5680,DR230,2025-07-07,09:03:00,Pune,Banik Circle,Koshy Ganj,Cab,1.29,9,17.33,3.82,13.51,Wallet,Cancelled,5,24,30,No
RIDE055590,CUST9128,DR282,2025-07-17,06:10:00,Chennai,Kalla Nagar,Tandon Marg,Cab,23.95,95,362.81,27.76,335.05,Debit Card,In Progress,5,28,57,Yes
RIDE055591,CUST2305,DR703,2025-11-19,15:01:00,Mumbai,Borde Zila,Tak Marg,Cab,14.03,75,323.79,79.59,244.2,UPI,Completed,1,51,50,No
RIDE055592,CUST3413,DR519,2025-07-31,08:03:00,Hyderabad,Varty Ganj,Shanker Zila,Cab,5.27,54,46.29,0.32,45.97,Debit Card,Cancelled,2,55,32,No
RIDE055593,CUST3086,DR382,2025-01-14,12:23:00,Pune,Bhalla Path,Johal,Auto,21.67,44,428.48,65.53,362.95,Credit Card,Cancelled,5,37,27,No
RIDE055594,CUST9291,DR533,2025-01-24,19:47:00,Chennai,Khare Path,Koshy Street,Cab,27.69,86,332.02,78.44,253.58,Cash,In Progress,5,54,52,Yes
RIDE055595,CUST1783,DR482,2025-03-27,13:24:00,Delhi,Johal Marg,Kala Road,Bike,14.06,75,179.78,1.81,177.97,Credit Card,Cancelled,3,33,53,Yes
RIDE055596,CUST4507,DR623,2025-05-15,08:23:00,Delhi,Bobal Road,Bhagat Nagar,Bike,4.86,15,44.79,10.04,34.75,Credit Card,Completed,1,39,57,Yes
RIDE055597,CUST1391,DR693,2025-11-16,13:49:00,Pune,Saini Ganj,Divan Road,Auto,11.49,92,256.73,36.27,220.46,Credit Card,Completed,1,34,37,Yes
RIDE055598,CUST5870,DR307,2025-02-05,18:42:00,Hyderabad,Biswas Street,Anne Zila,Bike,34.94,66,316.29,48.14,268.15,Debit Card,In Progress,5,22,35,Yes
RIDE055599,CUST2153,DR950,2025-06-28,11:18:00,Kolkata,Bora Ganj,Yadav Road,Cab,2.35,77,40.67,3.0,37.67,Wallet,Completed,1,42,19,Yes
RIDE055600,CUST5385,DR324,2025-09-08,07:41:00,Chennai,Virk Zila,Chaudry Ganj,Cab,3.34,74,80.6,14.83,65.77,Credit Card,Cancelled,3,21,21,No
RIDE055601,CUST2160,DR271,2025-06-21,15:27:00,Kolkata,Kant Chowk,Kari,Cab,16.3,17,334.75,27.59,307.16,Debit Card,In Progress,1,25,42,No
RIDE055602,CUST6115,DR341,2025-03-30,16:35:00,Hyderabad,Kapadia,Dugar Ganj,Auto,30.06,48,362.1,54.92,307.18,Debit Card,Cancelled,4,42,47,Yes
